SUBMISSIONYEARQUARTER,PWSID,EVENT_SCHEDULE_ID,EVENT_END_DATE,EVENT_ACTUAL_DATE,EVENT_COMMENTS_TEXT,EVENT_MILESTONE_CODE,EVENT_REASON_CODE,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA2530039,TTT-GA734056047766,07/16/2024,06/29/2024,LVL2 TTT TC+/EC- WO RPTS 2ND LVL 1 12 MN;6047766;Sample Lab ID:BT34566 Sample Collection Date:2024-05-30 Assessment conducted: Site Visit/Assessment Number:,RTL2,L2TB,08/12/2024,03/20/2025
2025Q1,GA2530041,COR-GA175912210,12/29/2014,10/02/2014,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,02/16/2015,12/18/2024
2025Q1,GA2530041,COR-GA175922211,12/29/2014,10/02/2014,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,02/16/2015,12/18/2024
2025Q1,GA2550000,LSLI-GA72473,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2550002,LSLI-GA69647,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2550002,TTT-GA444874939138,01/13/2021,10/31/2020,LVL1 TTT TC+/EC- WO RPTS;4939138;Sample Lab ID:BS57191 Sample Collection Date:2020-10-01 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,02/16/2021,03/26/2024
2025Q1,GA2550002,TTT-GA651575784642,09/25/2023,09/01/2023,LVL1 TTT TC+/EC- WO RPTS;5784642;Sample Lab ID:BT18171 Sample Collection Date:2023-08-02 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,11/28/2023,03/20/2025
2025Q1,GA2550004,COR-GA380762931,06/15/2018,09/26/2018,120 DAYS TO COMPLETE ACTION GWR;MR7-OTHER-Unable to review records at the time of the inspection due to them being stored off site.,SDFF,GW,02/15/2019,03/17/2022
2025Q1,GA2550004,LSLI-GA73007,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA2550006,LSLI-GA69649,05/31/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA2550009,LSLI-GA69651,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2550036,LSLI-GA70755,10/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2570000,LSLI-GA72475,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2570001,LSLI-GA69653,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2570011,LSLI-GA71603,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2570029,LSLI-GA71605,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2570029,TTT-GA344784395606,09/27/2018,10/03/2018,LVL1 TTT MULTIPLE TC +;4395606;Sample Lab ID:BS10022 Sample Collection Date:2018-09-03 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/15/2019,12/20/2021
2025Q1,GA2590000,LSLI-GA72477,10/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2590000,TTT-GA383504563075,06/07/2019,05/25/2019,LVL1 TTT MULTIPLE TC +;4563075;Sample Lab ID:190394-01 Sample Collection Date:2019-04-25 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,08/14/2019,06/27/2022
2025Q1,GA2590001,LSLI-GA69655,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2590002,LSLI-GA71129,10/11/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2590010,LSLI-GA69657,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2590012,COR-GA296772792,02/19/2018,05/08/2018,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-There are two holes on the casing of the well. One where a wire goes into the shaft and one where the SVR used to be.,SDFF,GW,08/16/2018,03/20/2025
2025Q1,GA2590012,LSLI-GA69725,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2610000,LSLI-GA73009,10/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA2610000,PBSL-GA74721,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA2610001,LSLI-GA72009,09/27/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA2610002,COR-GA175752196,08/24/2014,12/10/2014,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,02/16/2015,03/12/2020
2025Q1,GA2610002,LSLI-GA72479,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA2610002,PBSL-GA74722,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA2610003,LSLI-GA72011,10/10/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA2610003,PBSL-GA74723,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA2610004,LSLI-GA73011,10/09/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2610011,LSLI-GA69659,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2610012,LSLI-GA73013,10/18/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA2610012,PBSL-GA74724,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA2610013,COR-GA175982216,01/22/2015,01/10/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,05/19/2015,03/12/2020
2025Q1,GA2610013,COR-GA176152219,03/26/2014,04/05/2014,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Power cord opening not sealed,SDFF,GW,11/17/2014,03/12/2020
2025Q1,GA2610013,COR-GA212552309,10/03/2016,09/30/2015,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,11/19/2015,03/12/2020
2025Q1,GA2610013,COR-GA293802677,07/27/2017,10/27/2017,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,02/21/2018,12/15/2020
2025Q1,GA2610013,COR-GA293882682,06/29/2017,10/07/2017,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,02/21/2018,12/15/2020
2025Q1,GA2610013,COR-GA343793098,11/08/2018,02/21/2019,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-No chlorine in the distribution system. Received a complaint.,SDFF,GW,05/21/2019,03/17/2022
2025Q1,GA2610013,COR-GA385753233,12/14/2019,12/14/2019,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,12/11/2019,12/29/2022
2025Q1,GA2610013,COR-GA397003234,02/04/2020,02/04/2020,120 DAYS TO COMPLETE ACTION GWR;ST1-TANK INADEQUATLY SEALED-,SDFF,GW,05/07/2020,03/28/2023
2025Q1,GA2610013,COR-GA597253560,11/02/2022,12/17/2022,120 DAYS TO COMPLETE ACTION GWR;DS2-SYSTEM PRESSURE BELOW 20 PSI-,SDFF,GW,02/15/2023,03/20/2025
2025Q1,GA2610013,COR-GA597263561,12/02/2022,12/17/2022,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,02/15/2023,03/20/2025
2025Q1,GA2610013,COR-GA604723573,12/13/2022,02/11/2023,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,05/17/2023,03/20/2025
2025Q1,GA2610013,COR-GA643343588,04/24/2023,06/08/2023,120 DAYS TO COMPLETE ACTION GWR;DS2-SYSTEM PRESSURE BELOW 20 PSI-Electrical wiring issues has caused multiple water outages.  12/20/2022 LON requested repair electrical issues.,SDFF,GW,08/10/2023,03/20/2025
2025Q1,GA2610013,COR-GA732323623,02/28/2024,06/20/2024,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,03/26/2024,03/20/2025
2025Q1,GA2610013,LSLI-GA72013,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2610013,TTT-GA444904966675,11/09/2020,11/27/2020,LVL1 TTT MULTIPLE TC +;4966675;Sample Lab ID:88872 Sample Collection Date:2020-10-28 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/16/2021,12/21/2023
2025Q1,GA2610017,COR-GA176132220,04/24/2014,04/05/2014,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Power cord opening not sealed,SDFF,GW,11/17/2014,03/12/2020
2025Q1,GA2610017,COR-GA176142221,03/26/2014,04/05/2014,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,11/17/2014,03/12/2020
2025Q1,GA2610017,COR-GA179182235,01/22/2015,05/14/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-No chlorine detected in distribution system,SDFF,GW,08/24/2015,03/12/2020
2025Q1,GA2610017,COR-GA212562311,09/20/2016,09/30/2015,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,11/19/2015,03/12/2020
2025Q1,GA2610017,COR-GA212992336,07/07/2015,10/14/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,02/22/2016,03/12/2020
2025Q1,GA2610017,COR-GA214122440,10/03/2016,12/23/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-A site visit on 8/25/15 showed no free chlorine residual in the distribution system.,SDFF,GW,02/22/2016,03/12/2020
2025Q1,GA2610017,COR-GA293792676,07/27/2017,10/27/2017,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,02/21/2018,12/15/2020
2025Q1,GA2610017,COR-GA385743232,05/06/2020,02/17/2020,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,05/07/2020,06/27/2023
2025Q1,GA2610017,COR-GA604733574,12/13/2022,02/11/2023,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-screened vent riser not present; open hole where it belonged.,SDFF,GW,05/17/2023,03/20/2025
2025Q1,GA2610017,COR-GA604743575,03/02/2023,03/02/2023,120 DAYS TO COMPLETE ACTION GWR;DS5-VISIBLE LEAKS ARE PRESENT-significant leak at the storage tank discharge pipe.,SDFF,GW,05/17/2023,03/20/2025
2025Q1,GA2610017,COR-GA645913598,07/27/2023,09/22/2023,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-there is a gap present in the sanitary seal.,SDFF,GW,11/28/2023,03/20/2025
2025Q1,GA2610017,COR-GA734243636,09/23/2024,10/31/2024,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,08/12/2024,03/20/2025
2025Q1,GA2610017,LSLI-GA70661,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2610017,TTT-GA254483891916,11/15/2016,08/26/2016,LVL1 TTT TC+/EC- WO RPTS;3891916;Sample Lab ID:BR58424 Sample Collection Date:2016-07-27 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,11/23/2016,03/12/2020
2025Q1,GA2610017,TTT-GA297090,09/05/2017,07/30/2017,LVL1 TTT TC+/EC- WO RPTS;0;Sample Lab ID: Sample Collection Date: Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,02/21/2018,03/17/2021
2025Q1,GA2610017,TTT-GA444884966676,11/09/2020,11/27/2020,LVL1 TTT MULTIPLE TC +;4966676;Sample Lab ID:88871 Sample Collection Date:2020-10-28 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/16/2021,12/21/2023
2025Q1,GA2610024,COR-GA296792793,02/06/2019,01/18/2019,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,05/21/2019,03/20/2025
2025Q1,GA2610024,TTT-GA296274150848,09/25/2017,09/29/2017,LVL1 TTT MULTIPLE TC +;4150848;Sample Lab ID:BR85080 Sample Collection Date:2017-08-30 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/21/2018,03/20/2025
2025Q1,GA2610036,COR-GA175962214,01/22/2015,04/05/2014,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,11/17/2014,03/12/2020
2025Q1,GA2610036,COR-GA175972215,06/02/2015,04/05/2014,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Power cord opening not sealed and gap in the sanitary seal.,SDFF,GW,11/17/2014,03/12/2020
2025Q1,GA2610036,COR-GA179162232,05/06/2015,05/14/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,08/24/2015,03/12/2020
2025Q1,GA2610036,COR-GA212532310,09/20/2016,09/30/2015,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,11/19/2015,03/12/2020
2025Q1,GA2610036,COR-GA214102438,09/22/2015,12/23/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-A site visit on 8/25/15 showed no free chlorine residual in the distribution system.,SDFF,GW,02/22/2016,03/12/2020
2025Q1,GA2610036,COR-GA251962526,10/24/2016,10/24/2016,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,03/09/2017,03/12/2020
2025Q1,GA2610036,COR-GA385713229,09/30/2019,12/14/2019,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,12/11/2019,12/29/2022
2025Q1,GA2610036,COR-GA385723230,09/30/2019,12/14/2019,120 DAYS TO COMPLETE ACTION GWR;DS5-VISIBLE LEAKS ARE PRESENT-,SDFF,GW,12/11/2019,12/29/2022
2025Q1,GA2610036,COR-GA602093572,12/13/2022,01/28/2023,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,05/17/2023,03/20/2025
2025Q1,GA2610036,COR-GA734223634,10/29/2024,10/31/2024,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,08/12/2024,03/20/2025
2025Q1,GA2610036,COR-GA734233635,10/29/2024,10/31/2024,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,08/12/2024,03/20/2025
2025Q1,GA2610036,COR-GA735283640,09/23/2024,11/30/2024,120 DAYS TO COMPLETE ACTION GWR;DS2-SYSTEM PRESSURE BELOW 20 PSI-,SDFF,GW,08/12/2024,03/20/2025
2025Q1,GA2610036,LSLI-GA71131,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2610039,COR-GA176162222,10/03/2016,04/05/2014,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Power cord opening not sealed and a large gap where standpipe rests on sanitary seal plate bolt.,SDFF,GW,11/17/2014,03/12/2020
2025Q1,GA2610039,COR-GA176172223,01/22/2015,04/05/2014,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,11/17/2014,03/12/2020
2025Q1,GA2610039,COR-GA179172234,01/22/2015,05/14/2015,120 DAYS TO COMPLETE ACTION GWR;DS4-UNTREATED WATER IN DISTRIBUTION SYSTEM-The roof had been removed from the treatment shelter and the chlorine solution barrel was full of contaminated rainwater and pine needles. There was no chlorine residual in the distribution system and there was a hole in the casing cover plate where the screened vent had fallen off.,SDFF,GW,08/24/2015,03/12/2020
2025Q1,GA2610039,COR-GA212572312,10/03/2016,09/30/2015,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,11/19/2015,03/12/2020
2025Q1,GA2610039,COR-GA213752403,12/09/2015,12/10/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-,SDFF,GW,02/22/2016,03/12/2020
2025Q1,GA2610039,COR-GA293812679,07/27/2017,10/27/2017,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,02/21/2018,12/15/2020
2025Q1,GA2610039,COR-GA602103566,12/13/2022,01/25/2023,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Sanitary seal is damaged/missing and gaps are present in cover plate.,SDFF,GW,05/17/2023,03/20/2025
2025Q1,GA2610039,COR-GA645903599,07/11/2023,09/23/2023,"120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-the sanitary seal was split in half, leaving the well susceptible to contamination.",SDFF,GW,11/28/2023,03/20/2025
2025Q1,GA2610039,COR-GA734263638,09/23/2024,10/31/2024,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,08/12/2024,03/20/2025
2025Q1,GA2610039,LSLI-GA73015,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2610039,TTT-GA345484410806,01/31/2019,10/20/2018,LVL1 TTT TC+/EC- WO RPTS;4410806;Sample Lab ID:BS11626 Sample Collection Date:2018-09-20 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,02/15/2019,03/17/2022
2025Q1,GA2610043,COR-GA384143222,12/10/2019,12/10/2019,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,12/11/2019,03/20/2025
2025Q1,GA2610043,TTT-GA254923905469,03/03/2017,09/02/2016,LVL1 TTT TC+/EC- WO RPTS;3905469;Sample Lab ID:BR59082 Sample Collection Date:2016-08-03 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TC,11/23/2016,03/20/2025
2025Q1,GA2610045,COR-GA17618448,01/22/2015,04/05/2014,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,11/17/2014,03/12/2020
2025Q1,GA2610045,COR-GA212542305,10/03/2016,09/30/2015,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,11/19/2015,03/12/2020
2025Q1,GA2610045,COR-GA214112439,10/03/2016,12/23/2015,120 DAYS TO COMPLETE ACTION GWR;DS1-UNDETECTABLE DISINFECTION RESIDUAL(S)-A site visit on 8/25/15 showed no free chlorine residual in the distribution system.,SDFF,GW,02/22/2016,03/12/2020
2025Q1,GA2610045,COR-GA293782675,07/27/2017,10/27/2017,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,02/21/2018,12/15/2020
2025Q1,GA2610045,COR-GA385733231,05/06/2020,02/17/2020,120 DAYS TO COMPLETE ACTION GWR;ST1-TANK INADEQUATLY SEALED-,SDFF,GW,05/07/2020,06/27/2023
2025Q1,GA2610045,COR-GA602043567,12/13/2022,01/25/2023,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Sanitary seal was damaged.,SDFF,GW,05/17/2023,03/20/2025
2025Q1,GA2610045,COR-GA602053568,12/13/2022,01/25/2023,120 DAYS TO COMPLETE ACTION GWR;SR7-OTHER-Screened vent riser was missing which left an opening in the cover plate.,SDFF,GW,05/17/2023,03/20/2025
2025Q1,GA2610045,COR-GA602063569,12/13/2022,01/25/2023,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-Backflow preventer for injection port is broken which is allowing water to siphon back into chlorine storage tank.,SDFF,GW,05/17/2023,03/20/2025
2025Q1,GA2610045,COR-GA734253637,10/29/2024,10/31/2024,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,08/12/2024,03/20/2025
2025Q1,GA2610045,LSLI-GA71133,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2610057,COR-GA734203632,01/30/2025,01/31/2025,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-,SDFF,GW,08/12/2024,03/20/2025
2025Q1,GA2610057,COR-GA734213633,09/22/2024,10/31/2024,120 DAYS TO COMPLETE ACTION GWR;TR1-DISINFECTION SYSTEM IS NOT OPERATING PROPERLY-,SDFF,GW,08/12/2024,03/20/2025
2025Q1,GA2610057,LSLI-GA71289,,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2630000,COR-GA212632316,06/26/2015,09/17/2015,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Holes in sanitary seals around pump wiring. Vents in Well #2 and Well #8 not screened.,SDFF,GW,11/19/2015,03/12/2020
2025Q1,GA2630000,COR-GA213812420,05/21/2012,08/23/2012,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-screened riser pipe missing on well 102,SDFF,GW,02/22/2016,03/12/2020
2025Q1,GA2630000,LSLI-GA71135,10/12/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2630001,COR-GA481133420,05/28/2021,06/24/2021,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-seal hole in sanitary seal,SDFF,GW,08/09/2021,06/20/2024
2025Q1,GA2630001,LSLI-GA71607,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2630002,COR-GA213961042,05/09/2014,08/16/2014,120 DAYS TO COMPLETE ACTION GWR;OC1-NO CERTIFIED OPERATOR-,SDFF,GW,02/22/2016,03/12/2020
2025Q1,GA2630002,COR-GA435183358,09/22/2020,11/27/2020,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-Holes in the sanitary seals of both wells for submersible pumps wiring should be filled in/repaired,SDFF,GW,02/16/2021,12/21/2023
2025Q1,GA2630002,COR-GA649513605,10/27/2023,12/15/2023,120 DAYS TO COMPLETE ACTION GWR;SR1-SOURCE SUSCEPTIBLE TO SANITARY RISK-A hole in the sanitary seal of Well #101 for submersible pump wiring should be filled in/repaired,SDFF,GW,02/28/2024,03/20/2025
2025Q1,GA2630002,LSLI-GA71609,10/16/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,03/20/2025,
2025Q1,GA2630003,LSLI-GA72481,11/22/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,12/18/2024,03/20/2025
2025Q1,GA2630003,PBSL-GA74725,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA2630005,LSLI-GA72483,10/09/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
2025Q1,GA2630005,TTT-GA390624645690,07/23/2019,08/08/2019,LVL1 TTT MULTIPLE TC +;4645690;Sample Lab ID:190428-01 Sample Collection Date:2019-07-09 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,11/12/2019,12/29/2022
2025Q1,GA2630005,TTT-GA492585320380,01/06/2022,01/05/2022,LVL1 TTT MULTIPLE TC +;5320380;Sample Lab ID:223118-03A Sample Collection Date:2021-12-06 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,05/25/2022,03/20/2025
2025Q1,GA2650000,LSLI-GA71611,10/11/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/11/2025,03/20/2025
2025Q1,GA2650000,PBSL-GA74726,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA2670000,LSLI-GA72485,10/15/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA2670000,PBSL-GA74727,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA2670001,LSLI-GA70169,10/14/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,11/14/2024,03/20/2025
2025Q1,GA2670001,PBSL-GA74728,,07/01/2025,CERTIFY LEAD SL NOTIFICATION,PBSL,SLCN,03/20/2025,
2025Q1,GA2670001,TTT-GA445184989106,12/07/2020,12/23/2020,LVL1 TTT MULTIPLE TC +;4989106;Sample Lab ID:2013920 Sample Collection Date:2020-11-23 Assessment conducted: Site Visit/Assessment Number:,RTL1,L1TD,02/16/2021,03/26/2024
2025Q1,GA2670002,LSLI-GA70663,10/08/2024,10/16/2024,SUBMIT LEAD SERVICE LINE INVENTORY,LSLI,INIT,02/24/2025,03/20/2025
