SUBMISSIONYEARQUARTER,PWSID,VISIT_ID,VISIT_DATE,AGENCY_TYPE_CODE,VISIT_REASON_CODE,MANAGEMENT_OPS_EVAL_CODE,SOURCE_WATER_EVAL_CODE,SECURITY_EVAL_CODE,PUMPS_EVAL_CODE,OTHER_EVAL_CODE,COMPLIANCE_EVAL_CODE,DATA_VERIFICATION_EVAL_CODE,TREATMENT_EVAL_CODE,FINISHED_WATER_STOR_EVAL_CODE,DISTRIBUTION_EVAL_CODE,FINANCIAL_EVAL_CODE,VISIT_COMMENTS,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA2790033,3,09/26/2013,ST,SNSV,N,M,N,N,N,N,R,N,N,R,X,,02/22/2016,03/12/2020
2025Q1,GA2790033,4,07/24/2017,ST,SNSV,M,M,N,Z,Z,N,N,N,N,N,Z,,11/15/2017,09/21/2020
2025Q1,GA2790033,5,07/25/2022,ST,SNSV,N,S,N,Z,Z,N,R,R,N,N,X,,11/17/2022,03/20/2025
2025Q1,GA2790034,1,12/30/2002,ST,SNSV,N,R,,N,X,N,N,N,N,N,,,11/15/2005,02/16/2006
2025Q1,GA2790034,2,08/29/2006,ST,SNSV,N,N,,N,N,N,N,S,N,N,,,11/22/2006,08/20/2009
2025Q1,GA2790034,3,07/08/2011,ST,SNSV,N,M,,N,X,N,N,N,N,N,,,03/01/2012,06/18/2018
2025Q1,GA2790034,4,03/20/2014,ST,SNSV,N,M,N,Z,M,N,M,M,N,N,X,,05/16/2014,03/12/2020
2025Q1,GA2790034,5,07/24/2017,ST,SNSV,M,N,N,Z,Z,N,N,N,N,N,Z,,11/15/2017,09/21/2020
2025Q1,GA2790034,6,06/16/2020,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,06/25/2020,06/27/2023
2025Q1,GA2790034,7,08/23/2023,ST,SITE,R,M,R,Z,Z,R,X,N,R,R,X,"Site visit in response to E. coli + on 08/17/2023 to watch repeat samples taken. Asked facility to seal electrical conduit, make sure they&apos;re disinfecting taps and hands before sampling, fence in Well #1 and fix pin hole in tank for well #1, which is currently offline. - EGD 08/28/2023",11/28/2023,03/20/2025
2025Q1,GA2790036,1,04/05/2005,ST,SNSV,N,M,,N,X,S,N,N,N,N,,,11/15/2005,05/28/2008
2025Q1,GA2790036,2,05/27/2010,ST,SNSV,N,N,,N,X,N,N,N,N,N,,,08/27/2010,06/18/2018
2025Q1,GA2790036,3,09/18/2015,ST,SNSV,N,M,N,N,N,N,M,N,N,N,X,,11/19/2015,03/12/2020
2025Q1,GA2790036,4,06/10/2020,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,06/25/2020,06/27/2023
2025Q1,GA2790042,1,06/02/2006,ST,SNSV,X,X,,X,X,X,X,X,X,X,,,05/18/2007,06/18/2018
2025Q1,GA2790042,2,07/01/2011,ST,SNSV,N,N,,N,X,N,N,N,R,R,,,11/28/2011,09/20/2021
2025Q1,GA2790042,3,09/24/2014,ST,SNSV,N,N,N,N,N,N,M,N,N,R,N,,11/17/2014,09/19/2024
2025Q1,GA2790042,4,11/14/2018,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,02/15/2019,03/20/2025
2025Q1,GA2790042,5,11/07/2023,ST,SNSV,N,N,N,Z,Z,N,N,M,R,N,X,,02/28/2024,03/20/2025
2025Q1,GA2790044,1,04/03/2018,ST,SNSV,N,R,N,Z,R,N,N,N,N,N,X,,08/16/2018,03/20/2025
2025Q1,GA2790044,2,03/22/2021,ST,SNSV,N,N,N,Z,N,N,N,N,N,N,X,,05/14/2021,03/20/2025
2025Q1,GA2790046,1,03/09/2011,ST,SNSV,R,R,,N,X,R,N,R,N,N,,,08/18/2011,03/17/2021
2025Q1,GA2790048,1,09/26/2013,ST,SNSV,N,M,N,N,N,N,R,N,N,R,X,,02/22/2016,09/27/2023
2025Q1,GA2790048,2,08/16/2016,ST,SNSV,M,N,N,Z,Z,N,N,N,N,M,Z,,11/23/2016,03/20/2025
2025Q1,GA2790048,3,11/14/2018,ST,SNSV,N,R,N,Z,N,N,N,N,N,N,X,,02/15/2019,03/20/2025
2025Q1,GA2790048,4,11/17/2021,ST,SNSV,N,N,N,Z,Z,N,N,N,N,R,X,,02/23/2022,03/20/2025
2025Q1,GA2810000,1,04/02/2003,ST,TECH,X,X,,X,X,X,X,X,X,X,,,11/15/2005,05/18/2006
2025Q1,GA2810000,10,10/03/2007,ST,SRCE,X,R,,R,X,X,X,R,X,X,,,02/25/2008,11/29/2010
2025Q1,GA2810000,11,01/10/2008,ST,TRTP,X,R,,R,X,X,R,R,X,X,,,05/28/2008,02/18/2011
2025Q1,GA2810000,12,04/22/2008,ST,SNSV,N,N,,N,X,N,N,R,N,N,,,08/25/2008,05/26/2011
2025Q1,GA2810000,13,02/03/2009,ST,INFI,X,X,,X,X,X,X,X,X,X,,,05/19/2009,06/18/2018
2025Q1,GA2810000,14,01/20/2009,ST,INFI,X,X,,X,X,X,X,X,X,X,,,05/19/2009,06/18/2018
2025Q1,GA2810000,15,02/03/2009,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,05/19/2009,06/18/2018
2025Q1,GA2810000,16,08/05/2009,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/16/2009,06/18/2018
2025Q1,GA2810000,17,04/05/2011,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA2810000,18,05/11/2011,ST,SNSV,R,M,M,M,Z,R,R,M,M,M,N,3 days to complete inspections of treatment and distribution.,08/21/2012,03/12/2020
2025Q1,GA2810000,19,03/03/2010,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA2810000,2,11/25/2002,ST,TECH,X,X,,X,X,X,X,X,X,X,,,11/15/2005,05/18/2006
2025Q1,GA2810000,20,08/26/2010,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA2810000,21,01/31/2012,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA2810000,22,05/08/2012,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA2810000,23,05/21/2014,ST,SNSV,R,M,R,N,Z,N,M,M,N,M,Z,4 days to complete field inspections of treatment and distribution.,02/22/2016,03/12/2020
2025Q1,GA2810000,24,04/24/2014,ST,TECH,Z,Z,Z,Z,Z,Z,Z,Z,Z,R,Z,Met with Distribution ORC to discuss upcoming survey inspection,02/22/2016,03/12/2020
2025Q1,GA2810000,25,02/27/2013,ST,TRTP,Z,R,Z,Z,Z,Z,M,N,Z,X,Z,Routine plant inspection.  Discussed reservoir intake improvements.,02/22/2016,03/12/2020
2025Q1,GA2810000,26,07/08/2013,ST,TRTP,Z,R,Z,Z,Z,Z,Z,N,Z,M,Z,Routine plant inspection; met with Distribution ORC to discuss water quality complaint.,02/22/2016,03/12/2020
2025Q1,GA2810000,27,05/01/2017,ST,SNSV,N,N,N,N,Z,N,N,N,M,M,N,,09/06/2017,09/21/2020
2025Q1,GA2810000,28,08/21/2018,ST,TRTP,X,N,N,X,M,N,Z,M,X,Z,N,,09/28/2018,09/20/2021
2025Q1,GA2810000,29,08/11/2020,ST,SNSP,R,R,N,M,Z,N,N,M,M,X,N,,11/16/2020,12/21/2023
2025Q1,GA2810000,3,07/29/2003,ST,TECH,N,N,,N,X,N,N,R,R,R,,,11/15/2005,08/22/2006
2025Q1,GA2810000,30,09/17/2020,ST,SNSP,X,X,X,M,Z,N,X,X,M,M,X,,11/16/2020,12/21/2023
2025Q1,GA2810000,4,10/28/2003,ST,INFI,N,N,,N,X,N,N,N,N,N,,,11/15/2005,02/13/2007
2025Q1,GA2810000,5,03/31/2004,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/15/2005,05/18/2007
2025Q1,GA2810000,6,04/23/2002,ST,SNSV,X,X,,X,X,X,X,X,X,X,,,11/15/2005,08/25/2008
2025Q1,GA2810000,8,10/19/2005,ST,INFI,X,X,,X,X,X,X,X,X,X,,,02/16/2006,03/13/2009
2025Q1,GA2810000,9,02/22/2007,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,05/18/2007,02/16/2010
2025Q1,GA2810001,1,11/09/2004,ST,SNSV,X,X,,X,X,X,X,X,X,X,,,05/18/2007,05/18/2010
2025Q1,GA2810001,2,03/23/2010,ST,SNSV,R,N,M,M,X,N,M,M,R,M,X,,03/01/2012,03/12/2020
2025Q1,GA2810001,3,12/08/2016,ST,SNSV,N,R,R,N,Z,N,N,M,N,M,X,,03/09/2017,03/12/2020
2025Q1,GA2810001,4,08/27/2018,ST,LV1A,M,N,N,N,N,N,N,N,N,N,N,Sample collection errors noted.,02/15/2019,12/20/2021
2025Q1,GA2810001,5,10/17/2019,ST,SNSV,N,N,M,N,Z,N,N,M,N,N,X,,12/11/2019,12/29/2022
2025Q1,GA2810001,6,04/22/2021,ST,SSVF,Z,N,N,N,Z,N,N,N,N,N,X,,08/09/2021,06/20/2024
2025Q1,GA2810001,7,10/18/2022,ST,SNSV,N,N,N,M,Z,N,R,N,R,R,X,,02/15/2023,03/20/2025
2025Q1,GA2810001,8,01/26/2023,ST,SSVF,N,N,N,N,Z,N,N,N,M,N,X,,05/17/2023,03/20/2025
2025Q1,GA2810002,1,02/03/2009,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,05/19/2009,03/12/2020
2025Q1,GA2810007,#1,06/25/2002,,SNSV,,,,,,,,,,,,,09/13/2003,
2025Q1,GA2810007,2,02/03/2009,ST,INFI,X,X,,X,X,X,X,X,X,X,,,05/19/2009,06/18/2018
2025Q1,GA2810007,3,10/04/2006,ST,SNSV,X,X,,X,X,X,X,X,X,X,,,03/01/2012,06/18/2018
2025Q1,GA2810007,4,12/08/2009,ST,SNSV,R,R,,X,X,X,X,X,X,X,,,03/01/2012,03/12/2020
2025Q1,GA2810007,5,03/22/2016,ST,SNSV,M,N,N,N,Z,N,N,N,N,N,X,,05/13/2016,03/12/2020
2025Q1,GA2810007,6,03/29/2019,ST,SNSV,N,N,N,N,Z,N,M,N,N,N,X,,06/19/2019,06/27/2022
2025Q1,GA2810007,7,03/22/2022,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,05/25/2022,03/20/2025
2025Q1,GA2810008,1,08/07/2014,ST,SNSV,S,M,N,N,X,M,M,Z,N,N,X,,03/01/2012,03/12/2020
2025Q1,GA2810008,2,09/11/2019,ST,SNSV,N,N,N,M,Z,N,M,N,N,N,X,,11/12/2019,12/29/2022
2025Q1,GA2810012,1,08/31/2006,ST,SSVF,X,N,,X,X,X,X,X,X,N,,,11/16/2009,06/18/2018
2025Q1,GA2810012,2,08/24/2011,ST,SNSV,M,N,N,N,Z,N,N,N,N,N,X,,08/20/2016,09/20/2021
2025Q1,GA2810012,3,07/29/2016,ST,SNSV,N,N,N,N,Z,N,M,Z,Z,N,X,,11/23/2016,03/20/2025
2025Q1,GA2810012,4,07/22/2019,ST,LV1A,N,N,N,N,N,N,N,N,N,N,N,,11/12/2019,03/20/2025
2025Q1,GA2810012,5,07/23/2021,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,11/22/2021,03/20/2025
2025Q1,GA2810012,6,12/12/2022,ST,SSVF,N,N,N,N,Z,N,N,N,N,N,X,,02/15/2023,03/20/2025
2025Q1,GA2810012,7,01/03/2024,ST,LV1A,N,N,N,N,N,N,N,N,N,N,N,Well was shocked and disinfected. Tested negative.,05/21/2024,03/20/2025
2025Q1,GA2810012,8,08/27/2024,ST,LV2A,N,M,N,N,Z,N,N,N,N,N,Z,,12/18/2024,03/20/2025
2025Q1,GA2810013,1,10/04/2006,ST,SSVF,X,X,,X,X,X,X,R,X,X,,,03/01/2012,06/18/2018
2025Q1,GA2810013,2,10/31/2011,ST,SNSV,N,N,N,N,Z,N,R,N,N,N,X,,08/20/2016,03/12/2020
2025Q1,GA2810013,3,08/18/2016,ST,SNSV,M,N,N,N,Z,N,N,N,N,N,X,,11/23/2016,03/12/2020
2025Q1,GA2810013,4,08/24/2021,ST,SNSV,N,N,N,N,Z,N,N,M,N,M,X,,11/22/2021,09/19/2024
2025Q1,GA2810013,5,08/04/2022,ST,SSVF,N,N,N,N,Z,N,N,N,N,N,X,,11/17/2022,03/20/2025
2025Q1,GA2810013,6,08/28/2024,ST,LV1A,N,N,N,N,N,M,N,N,N,N,N,Operator used a bathroom tap with debris screen with organic material. This has been discarded.,11/14/2024,03/20/2025
2025Q1,GA2810031,1,08/31/2006,ST,SNSV,X,N,,X,X,X,X,X,X,X,,,11/16/2009,06/18/2018
2025Q1,GA2810031,10,10/24/2023,ST,LV1A,N,N,N,N,N,N,N,N,N,M,N,No contamination sources found. System is a hand pump which could have led to a error in sampling. The well has been disinfected.,02/28/2024,03/20/2025
2025Q1,GA2810031,11,07/11/2024,ST,LV2A,N,N,N,N,Z,N,N,N,N,N,X,,11/14/2024,03/20/2025
2025Q1,GA2810031,2,08/24/2011,ST,SNSV,R,N,N,N,Z,N,R,N,N,N,X,,08/20/2016,09/20/2021
2025Q1,GA2810031,3,07/29/2016,ST,SNSV,N,N,N,Z,Z,N,M,Z,Z,N,X,,11/23/2016,03/20/2025
2025Q1,GA2810031,4,10/18/2016,ST,LV2A,N,R,Z,N,Z,N,X,Z,Z,N,X,,03/09/2017,03/20/2025
2025Q1,GA2810031,5,07/24/2018,ST,LV1A,N,N,N,N,N,N,N,M,N,N,N,,09/28/2018,03/20/2025
2025Q1,GA2810031,6,08/14/2018,ST,LV2A,N,N,N,N,Z,N,M,Z,Z,N,X,,11/21/2018,03/20/2025
2025Q1,GA2810031,7,09/22/2020,ST,LV2A,N,N,N,N,Z,N,N,N,N,N,X,,11/16/2020,03/20/2025
2025Q1,GA2810031,8,07/23/2021,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,11/22/2021,03/20/2025
2025Q1,GA2810031,9,12/12/2022,ST,SSVF,N,N,N,N,Z,N,N,N,N,N,X,,02/15/2023,03/20/2025
2025Q1,GA2810039,1,05/20/2011,ST,SNSV,R,M,N,N,Z,M,R,N,N,R,X,,08/20/2016,03/12/2020
2025Q1,GA2810039,2,08/30/2016,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,11/23/2016,03/12/2020
2025Q1,GA2810039,3,09/29/2021,ST,SNSV,N,N,N,N,Z,N,R,N,N,N,X,,11/22/2021,12/18/2024
2025Q1,GA2810040,1,07/24/2013,ST,SNSV,N,M,N,N,Z,M,R,M,N,N,X,,08/20/2016,09/27/2023
2025Q1,GA2810040,2,07/13/2018,ST,SNSV,N,N,M,N,Z,N,N,N,N,N,X,,09/28/2018,03/20/2025
2025Q1,GA2810041,1,10/25/2006,ST,SNSV,M,X,,X,R,X,X,X,X,M,,,11/16/2009,06/18/2018
2025Q1,GA2810041,2,03/10/2011,ST,SNSV,X,R,,X,X,X,X,X,X,X,,,03/01/2012,03/17/2021
2025Q1,GA2810041,3,03/25/2014,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,08/19/2014,03/26/2024
2025Q1,GA2810041,4,02/16/2017,ST,SNSV,R,N,N,N,Z,N,R,N,N,N,X,,05/26/2017,03/20/2025
2025Q1,GA2810041,5,02/14/2020,ST,SNSV,M,N,N,N,Z,R,N,N,N,N,X,Recommended to update the financial section of the Business Plan.,05/07/2020,03/20/2025
2025Q1,GA2810041,6,02/23/2023,ST,SNSV,N,N,N,N,Z,N,N,M,M,N,X,,05/17/2023,03/20/2025
2025Q1,GA2810050,1,12/07/2017,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,02/21/2018,03/20/2025
2025Q1,GA2810050,2,01/28/2019,ST,LV1A,N,N,N,N,N,N,N,N,N,N,N,,05/21/2019,03/20/2025
2025Q1,GA2810050,3,10/28/2020,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,02/16/2021,03/20/2025
2025Q1,GA2810050,4,10/31/2023,ST,SNSV,N,N,N,N,Z,N,N,M,N,N,X,,02/28/2024,03/20/2025
2025Q1,GA2830000,2,05/13/2008,ST,SNSV,R,R,,X,X,X,X,R,X,X,,,03/01/2012,06/18/2018
2025Q1,GA2830000,3,05/24/2011,ST,SNSV,N,M,N,N,Z,N,M,R,N,N,X,,03/01/2012,03/12/2020
2025Q1,GA2830000,4,01/10/2017,ST,SNSV,R,N,N,N,Z,N,M,M,N,N,X,,05/26/2017,03/12/2020
2025Q1,GA2830000,5,02/13/2020,ST,SNSV,N,M,N,N,Z,N,M,M,N,M,X,,05/07/2020,03/28/2023
2025Q1,GA2830000,6,03/01/2023,ST,SNSV,N,M,N,N,Z,N,M,N,M,N,X,,05/17/2023,03/20/2025
2025Q1,GA2830000,7,06/20/2024,ST,INVG,N,N,N,N,Z,N,N,N,N,N,X,"Complaint stated water regularly comes out of the faucet discolored, which resolves after flushing, and contains small dark particles which do not go away with flushing.",08/12/2024,03/20/2025
2025Q1,GA2830006,1,02/17/2014,ST,SNSV,N,N,N,N,Z,N,M,N,N,N,X,,02/22/2016,03/12/2020
2025Q1,GA2830006,2,06/12/2017,ST,SNSV,N,N,N,N,Z,N,M,M,N,N,X,,09/06/2017,06/24/2020
2025Q1,GA2830006,3,04/26/2022,ST,SNSV,N,M,N,N,Z,N,N,M,N,N,X,,08/16/2022,03/20/2025
2025Q1,GA2830012,1,10/08/2008,ST,SNSV,X,X,,X,X,X,X,X,X,X,,,03/01/2012,03/12/2020
2025Q1,GA2830013,1,02/04/2016,ST,SNSV,N,N,N,N,Z,N,N,N,N,R,X,,05/13/2016,03/20/2025
2025Q1,GA2830013,2,12/28/2020,ST,SNSV,N,S,N,N,Z,N,M,N,R,N,X,,02/16/2021,03/20/2025
2025Q1,GA2830013,3,02/07/2024,ST,SNSV,N,M,N,N,Z,N,N,N,R,N,X,,05/21/2024,03/20/2025
2025Q1,GA2850000,1,07/18/2001,ST,SNSV,X,X,,X,X,X,X,X,X,X,,,11/15/2005,02/25/2008
2025Q1,GA2810000,#6,04/12/2002,,SNSV,,,,,,,,,,,,,06/24/2005,
2025Q1,GA2810000,#7,04/23/2002,,SNSV,,,,,,,,,,,,,09/30/2005,
2025Q1,GA2810000,31,06/15/2023,ST,SNSV,N,R,R,M,Z,N,N,M,M,R,X,"Source Recommendations: Boat traffic was brought up in reference to the turbidity and the floating dock.    Treatment: Containment for Chemicals is a big issue.  All chemicals are stored in the same area with no drains.    Dist. System: Some booster pumps do not have redundancy, but they are small pumps that only supply water to 3-4 homes.    Finished Water Storage: Need to trim limbs around clearwell.  Also, some tanks need pressure washing, clean outs as well.    Pumps: Some booster pumps needed redundancy, no backup for backwash pump.  HS pumps should be labeled.  Security: with the clearwell outside of the of the gate, I think a camera on the clearwell would be a good idea.",08/10/2023,03/20/2025
2025Q1,GA2810040,3,06/30/2023,ST,SNSV,N,N,N,N,Z,N,N,N,N,N,X,,08/10/2023,03/20/2025
2025Q1,GA2810000,7,08/04/2005,ST,SNSV,N,N,,N,X,N,N,R,R,R,,,11/15/2005,08/25/2008
2025Q1,GA2810007,1,06/25/2002,ST,SNSV,R,N,,R,X,R,R,N,N,R,,,11/15/2005,05/18/2006
2025Q1,GA2830000,1,02/21/2005,ST,SNSV,R,M,,X,X,N,M,M,R,M,,,11/15/2005,02/25/2008
2025Q1,GA2850000,#1,07/18/2001,,SNSV,,,,,,,,,,,,,03/09/2004,
2025Q1,GA2850000,#2,02/14/2002,,SSVF,,,,,,,,,,,,,03/09/2004,
2025Q1,GA2850000,#3,03/01/2002,,TECH,,,,,,,,,,,,,03/09/2004,
2025Q1,GA2850000,#4,03/04/2002,,TECH,,,,,,,,,,,,,03/09/2004,
2025Q1,GA2850000,10,11/07/2005,ST,INFI,X,X,,X,X,X,X,X,X,X,,,02/16/2006,12/03/2008
2025Q1,GA2850000,11,02/20/2006,ST,SNSV,R,R,,R,X,R,R,R,R,R,,,05/18/2006,05/19/2009
2025Q1,GA2850000,12,08/17/2006,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/22/2006,08/20/2009
2025Q1,GA2850000,14,12/27/2006,ST,INVG,X,X,,X,X,X,X,X,X,X,,,05/18/2007,02/16/2010
2025Q1,GA2850000,15,01/12/2007,ST,INFI,X,X,,X,X,X,X,X,X,X,,,05/18/2007,02/16/2010
2025Q1,GA2850000,16,05/29/2007,ST,WSHD,X,X,,X,X,X,X,X,X,X,,,08/29/2007,05/18/2010
2025Q1,GA2850000,17,08/09/2007,ST,SRCE,R,R,,X,X,X,X,R,R,X,,,11/16/2007,08/27/2010
2025Q1,GA2850000,18,08/29/2007,ST,CNST,R,R,,X,X,R,X,R,X,X,,,11/16/2007,08/27/2010
2025Q1,GA2850000,19,07/29/2008,ST,TECH,X,N,,X,X,X,X,X,X,N,,,12/03/2008,08/18/2011
2025Q1,GA2850000,2,02/14/2002,ST,SSVF,X,X,,X,X,X,X,X,X,X,,,11/15/2005,08/22/2006
2025Q1,GA2850000,20,09/17/2008,ST,TRTP,X,R,,X,X,X,X,R,X,X,,,12/03/2008,03/01/2012
2025Q1,GA2850000,21,04/29/2009,ST,INVG,X,X,,X,X,X,X,X,X,X,,,08/20/2009,06/18/2018
2025Q1,GA2850000,22,06/11/2009,ST,INVG,X,X,,X,X,X,X,X,X,X,,,08/20/2009,06/18/2018
2025Q1,GA2850000,23,12/01/2009,ST,INVG,X,X,,X,X,X,X,X,X,X,,,02/16/2010,06/18/2018
2025Q1,GA2850000,24,11/01/2010,ST,INVG,X,X,,X,X,X,X,X,X,X,,,02/18/2011,06/18/2018
2025Q1,GA2850000,25,10/25/2010,ST,INVG,X,X,,X,X,X,X,X,X,X,,,02/18/2011,06/18/2018
2025Q1,GA2850000,26,12/12/2011,ST,SNSV,R,R,N,R,X,N,M,M,R,N,X,,03/01/2012,03/12/2020
2025Q1,GA2850000,28,01/07/2015,ST,SNSV,R,N,M,R,Z,N,M,N,M,N,X,,05/19/2015,03/12/2020
2025Q1,GA2850000,29,01/11/2018,ST,SNSV,R,N,N,R,Z,N,M,N,M,N,X,,05/04/2018,03/17/2021
2025Q1,GA2850000,3,03/01/2002,ST,TECH,X,X,,X,X,X,X,X,X,X,,,11/15/2005,08/22/2006
2025Q1,GA2850000,30,04/11/2018,ST,SSVF,N,N,N,N,N,N,M,N,M,N,N,,08/16/2018,06/17/2021
2025Q1,GA2850000,31,09/20/2018,ST,SSVF,X,X,X,X,X,X,N,X,N,X,X,,11/21/2018,12/20/2021
2025Q1,GA2850000,32,03/10/2021,ST,SNSV,R,N,N,N,Z,N,M,N,M,N,X,,05/14/2021,03/26/2024
2025Q1,GA2850000,33,08/05/2021,ST,SSVF,X,X,X,X,X,X,X,X,M,X,X,,11/22/2021,09/19/2024
2025Q1,GA2850000,34,12/23/2021,ST,LV1A,M,N,N,N,N,N,N,N,N,N,N,"Operator was not properly trained on sampling protocols, and they were promptly trained before sampling again.",03/10/2022,03/20/2025
2025Q1,GA2850000,35,02/10/2022,ST,SSVF,X,X,X,X,X,X,M,X,N,X,X,,05/25/2022,03/20/2025
2025Q1,GA2850000,36,03/21/2024,ST,SNSV,R,N,N,X,Z,N,M,M,N,N,X,,05/21/2024,03/20/2025
2025Q1,GA2850000,37,08/06/2024,ST,SSVF,Z,Z,Z,Z,Z,Z,M,M,Z,Z,Z,,11/14/2024,03/20/2025
2025Q1,GA2850000,4,03/04/2002,ST,TECH,X,X,,X,X,X,X,X,X,X,,,11/15/2005,08/22/2006
2025Q1,GA2850000,5,08/15/2003,ST,SSVF,X,X,,X,X,X,X,X,X,X,,,11/15/2005,08/22/2006
2025Q1,GA2850000,6,10/08/2003,ST,TECH,X,X,,X,X,X,X,X,X,X,,,11/15/2005,11/22/2006
2025Q1,GA2850000,7,05/04/2004,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/15/2005,05/18/2007
2025Q1,GA2850001,#1,02/07/2002,,SNSV,,,,,,,,,,,,,03/09/2004,
2025Q1,GA2850001,#2,09/05/2002,,TECH,,,,,,,,,,,,,03/09/2004,
2025Q1,GA2850001,1,02/07/2002,ST,SNSV,X,X,,X,X,X,X,X,X,X,,,11/15/2005,05/28/2008
2025Q1,GA2850001,10,07/21/2008,ST,TECH,X,R,,X,X,X,X,X,X,R,,,12/03/2008,08/18/2011
2025Q1,GA2850001,11,01/14/2009,ST,INFI,X,X,,X,X,X,X,X,X,X,,,05/19/2009,06/18/2018
2025Q1,GA2850001,12,08/05/2009,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/16/2009,06/18/2018
2025Q1,GA2850001,13,03/26/2009,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA2850001,14,07/18/2011,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA2850001,15,11/29/2011,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/21/2012,06/18/2018
2025Q1,GA2850001,16,08/23/2012,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,11/16/2012,06/18/2018
2025Q1,GA2850001,17,09/19/2012,ST,TECH,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,11/16/2012,06/18/2018
2025Q1,GA2850001,18,02/24/2014,ST,SNSV,N,N,M,N,N,N,N,M,M,M,N,,08/19/2014,03/12/2020
2025Q1,GA2850001,19,02/14/2011,ST,SNSV,N,N,M,N,N,N,M,M,M,N,N,,08/19/2014,03/12/2020
2025Q1,GA2850001,2,09/05/2002,ST,TECH,X,X,,X,X,X,X,X,X,X,,,11/15/2005,08/22/2006
2025Q1,GA2850001,21,12/03/2014,ST,TECH,N,N,N,N,N,N,N,N,N,N,N,,05/19/2015,03/12/2020
2025Q1,GA2850001,22,03/09/2015,ST,TECH,N,N,N,N,N,N,N,N,N,N,N,,05/19/2015,03/12/2020
2025Q1,GA2850001,23,07/22/2015,ST,TRTP,N,N,N,N,N,N,N,N,N,N,N,ORC is David Keith Hester.,11/19/2015,03/12/2020
2025Q1,GA2850001,24,04/16/2015,ST,TRTP,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,,08/24/2015,03/12/2020
2025Q1,GA2850001,25,08/27/2013,ST,TRTP,N,N,N,N,N,N,N,N,N,N,N,,02/22/2016,03/12/2020
2025Q1,GA2850001,27,08/22/2018,ST,TRTP,N,X,N,N,Z,N,N,N,N,X,X,,09/28/2018,09/20/2021
2025Q1,GA2850001,28,06/24/2020,ST,SNSV,R,N,N,M,Z,N,N,M,M,M,N,,08/06/2020,09/27/2023
2025Q1,GA2850001,29,05/16/2023,ST,SNSV,N,N,N,R,Z,N,N,R,M,M,X,"Distribution: Valve exercising plan needs to be implemented, leak detection program should be started   Finished Water: Clearwell needs to be inspected, all wet wells for finished water should be locked   Pumps: Pump guards should be considered for all pumps.   Treatment: The Fluoride tanks need to be vented outside. Consider containment for phosphate tank, some leakage on Alum bulk tank.",08/10/2023,03/20/2025
2025Q1,GA2850001,3,01/27/2005,ST,TRTP,X,X,,X,X,X,X,X,X,X,,,11/15/2005,02/25/2008
2025Q1,GA2850001,4,06/20/2005,ST,SNSV,N,R,,R,X,N,N,R,R,R,,,11/15/2005,08/25/2008
2025Q1,GA2850001,5,05/16/2006,ST,INFI,X,X,,X,X,X,X,X,X,X,,,08/22/2006,08/20/2009
2025Q1,GA2850001,6,07/11/2007,ST,WSHD,X,R,,X,X,X,X,X,X,X,,,11/16/2007,08/27/2010
